Event Year,Event Month,Event Year-Quarter,Township,State/Region,Township pcode,Channel,Program,Indicator Name,consultation
2018,2018-08,2018-Q3,Bahan,Yangon,MMR013044,SQH,HIV,HIV positive cases ,6
2018,2018-08,2018-Q3,Dagon Myothit (South),Yangon,MMR013018,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,Hlegu,Yangon,MMR013004,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,4
2018,2018-08,2018-Q3,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,Kayan,Yangon,MMR013026,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,Mayangone,Yangon,MMR013042,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,5
2018,2018-08,2018-Q3,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,8
2018,2018-08,2018-Q3,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,South Okkalapa,Yangon,MMR013011,SQH,HIV,HIV positive cases ,2
2018,2018-08,2018-Q3,Taikkyi,Yangon,MMR013005,SQH,HIV,HIV positive cases ,2
2018,2018-08,2018-Q3,Tamwe,Yangon,MMR013015,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,Thaketa,Yangon,MMR013013,SQH,HIV,HIV positive cases ,1
2018,2018-08,2018-Q3,Thingangyun,Yangon,MMR013009,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Danubyu,Ayeyarwady,MMR017022,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Wakema,Ayeyarwady,MMR017017,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Kawa,Bago (East),MMR007003,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Thayarwady,Bago (West),MMR008007,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,3
2018,2018-09,2018-Q3,Amarapura,Mandalay,MMR010006,SQH,HIV,HIV positive cases ,2
2018,2018-09,2018-Q3,Chanmyathazi,Mandalay,MMR010004,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,2
2018,2018-09,2018-Q3,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,4
2018,2018-09,2018-Q3,Myingyan,Mandalay,MMR010017,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Pyigyitagon,Mandalay,MMR010005,SQH,HIV,HIV positive cases ,2
2018,2018-09,2018-Q3,Pyinoolwin,Mandalay,MMR010008,SQH,HIV,HIV positive cases ,4
2018,2018-09,2018-Q3,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,3
2018,2018-09,2018-Q3,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,2
2018,2018-09,2018-Q3,Bilin,Mon,MMR011010,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Monywa,Sagaing,MMR005012,SQH,HIV,HIV positive cases ,3
2018,2018-09,2018-Q3,Monywa,Sagaing,MMR005012,SQH,HIV,HIV positive cases ,2
2018,2018-09,2018-Q3,Sagaing,Sagaing,MMR005001,SQH,HIV,HIV positive cases ,3
2018,2018-09,2018-Q3,Shwebo,Sagaing,MMR005004,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Bahan,Yangon,MMR013044,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Dagon Myothit (North),Yangon,MMR013019,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Hlaingtharya,Yangon,MMR013008,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,4
2018,2018-09,2018-Q3,Mayangone,Yangon,MMR013042,SQH,HIV,HIV positive cases ,3
2018,2018-09,2018-Q3,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,3
2018,2018-09,2018-Q3,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Shwepyithar,Yangon,MMR013007,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Shwepyithar,Yangon,MMR013007,SQH,HIV,HIV positive cases ,2
2018,2018-09,2018-Q3,South Okkalapa,Yangon,MMR013011,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Taikkyi,Yangon,MMR013005,SQH,HIV,HIV positive cases ,3
2018,2018-09,2018-Q3,Tamwe,Yangon,MMR013015,SQH,HIV,HIV positive cases ,1
2018,2018-09,2018-Q3,Thaketa,Yangon,MMR013013,SQH,HIV,HIV positive cases ,6
2018,2018-09,2018-Q3,Thingangyun,Yangon,MMR013009,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Nyaungdon,Ayeyarwady,MMR017021,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,5
2018,2018-10,2018-Q4,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Amarapura,Mandalay,MMR010006,SQH,HIV,HIV positive cases ,3
2018,2018-10,2018-Q4,Chanmyathazi,Mandalay,MMR010004,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,6
2018,2018-10,2018-Q4,Myingyan,Mandalay,MMR010017,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Pyinoolwin,Mandalay,MMR010008,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,3
2018,2018-10,2018-Q4,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Chaungzon,Mon,MMR011003,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Mudon,Mon,MMR011005,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Mudon,Mon,MMR011005,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Monywa,Sagaing,MMR005012,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Sagaing,Sagaing,MMR005001,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Lashio,Shan (North),MMR015001,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Bahan,Yangon,MMR013044,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Dagon Myothit (South),Yangon,MMR013018,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Hlegu,Yangon,MMR013004,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Kayan,Yangon,MMR013026,SQH,HIV,HIV positive cases ,2
2018,2018-10,2018-Q4,Mayangone,Yangon,MMR013042,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,8
2018,2018-10,2018-Q4,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,4
2018,2018-10,2018-Q4,Shwepyithar,Yangon,MMR013007,SQH,HIV,HIV positive cases ,3
2018,2018-10,2018-Q4,Taikkyi,Yangon,MMR013005,SQH,HIV,HIV positive cases ,1
2018,2018-10,2018-Q4,Thaketa,Yangon,MMR013013,SQH,HIV,HIV positive cases ,3
2018,2018-11,2018-Q4,Nyaungdon,Ayeyarwady,MMR017021,SQH,HIV,HIV positive cases ,2
2018,2018-11,2018-Q4,Wakema,Ayeyarwady,MMR017017,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Bhamo,Kachin,MMR001010,SQH,HIV,HIV positive cases ,22
2018,2018-11,2018-Q4,Mogaung,Kachin,MMR001008,SQH,HIV,HIV positive cases ,3
2018,2018-11,2018-Q4,Mohnyin,Kachin,MMR001007,SQH,HIV,HIV positive cases ,5
2018,2018-11,2018-Q4,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,16
2018,2018-11,2018-Q4,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,4
2018,2018-11,2018-Q4,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Chauk,Magway,MMR009003,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Pwintbyu,Magway,MMR009008,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Amarapura,Mandalay,MMR010006,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Amarapura,Mandalay,MMR010006,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,2
2018,2018-11,2018-Q4,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Myingyan,Mandalay,MMR010017,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Pyinoolwin,Mandalay,MMR010008,SQH,HIV,HIV positive cases ,4
2018,2018-11,2018-Q4,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,2
2018,2018-11,2018-Q4,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Kyaikto,Mon,MMR011009,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Tatkon,Nay Pyi Taw,MMR018003,SQH,HIV,HIV positive cases ,3
2018,2018-11,2018-Q4,Kale,Sagaing,MMR005027,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Sagaing,Sagaing,MMR005001,SQH,HIV,HIV positive cases ,2
2018,2018-11,2018-Q4,Dagon Myothit (South),Yangon,MMR013018,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Hlegu,Yangon,MMR013004,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Kawhmu,Yangon,MMR013028,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,1
2018,2018-11,2018-Q4,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,2
2018,2018-11,2018-Q4,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,6
2018,2018-11,2018-Q4,Shwepyithar,Yangon,MMR013007,SQH,HIV,HIV positive cases ,2
2018,2018-11,2018-Q4,Taikkyi,Yangon,MMR013005,SQH,HIV,HIV positive cases ,2
2018,2018-11,2018-Q4,Thaketa,Yangon,MMR013013,SQH,HIV,HIV positive cases ,2
2018,2018-11,2018-Q4,Thingangyun,Yangon,MMR013009,SQH,HIV,HIV positive cases ,3
2018,2018-12,2018-Q4,Danubyu,Ayeyarwady,MMR017022,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Mawlamyinegyun,Ayeyarwady,MMR017018,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Wakema,Ayeyarwady,MMR017017,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Wakema,Ayeyarwady,MMR017017,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Kawa,Bago (East),MMR007003,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Bhamo,Kachin,MMR001010,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Mogaung,Kachin,MMR001008,SQH,HIV,HIV positive cases ,8
2018,2018-12,2018-Q4,Mohnyin,Kachin,MMR001007,SQH,HIV,HIV positive cases ,6
2018,2018-12,2018-Q4,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,14
2018,2018-12,2018-Q4,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Myingyan,Mandalay,MMR010017,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Pyinoolwin,Mandalay,MMR010008,SQH,HIV,HIV positive cases ,5
2018,2018-12,2018-Q4,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Taungtha,Mandalay,MMR010018,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Bilin,Mon,MMR011010,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Monywa,Sagaing,MMR005012,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Monywa,Sagaing,MMR005012,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Sagaing,Sagaing,MMR005001,SQH,HIV,HIV positive cases ,3
2018,2018-12,2018-Q4,Shwebo,Sagaing,MMR005004,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Dagon Myothit (South),Yangon,MMR013018,SQH,HIV,HIV positive cases ,4
2018,2018-12,2018-Q4,Hlegu,Yangon,MMR013004,SQH,HIV,HIV positive cases ,3
2018,2018-12,2018-Q4,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,3
2018,2018-12,2018-Q4,Insein,Yangon,MMR013001,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Kayan,Yangon,MMR013026,SQH,HIV,HIV positive cases ,3
2018,2018-12,2018-Q4,Mayangone,Yangon,MMR013042,SQH,HIV,HIV positive cases ,1
2018,2018-12,2018-Q4,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,3
2018,2018-12,2018-Q4,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,5
2018,2018-12,2018-Q4,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,2
2018,2018-12,2018-Q4,Taikkyi,Yangon,MMR013005,SQH,HIV,HIV positive cases ,3
2019,2019-01,2019-Q1,Hinthada,Ayeyarwady,MMR017008,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,Bhamo,Kachin,MMR001010,SQH,HIV,HIV positive cases ,7
2019,2019-01,2019-Q1,Mogaung,Kachin,MMR001008,SQH,HIV,HIV positive cases ,25
2019,2019-01,2019-Q1,Mohnyin,Kachin,MMR001007,SQH,HIV,HIV positive cases ,3
2019,2019-01,2019-Q1,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,Chanmyathazi,Mandalay,MMR010004,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,6
2019,2019-01,2019-Q1,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,Myingyan,Mandalay,MMR010017,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Myittha,Mandalay,MMR010015,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,Pyinoolwin,Mandalay,MMR010008,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Taungtha,Mandalay,MMR010018,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Tatkon,Nay Pyi Taw,MMR018003,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Kale,Sagaing,MMR005027,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Monywa,Sagaing,MMR005012,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Sagaing,Sagaing,MMR005001,SQH,HIV,HIV positive cases ,4
2019,2019-01,2019-Q1,Bahan,Yangon,MMR013044,SQH,HIV,HIV positive cases ,3
2019,2019-01,2019-Q1,Hlegu,Yangon,MMR013004,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,2
2019,2019-01,2019-Q1,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,6
2019,2019-01,2019-Q1,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,7
2019,2019-01,2019-Q1,Shwepyithar,Yangon,MMR013007,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Shwepyithar,Yangon,MMR013007,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,South Okkalapa,Yangon,MMR013011,SQH,HIV,HIV positive cases ,1
2019,2019-01,2019-Q1,Thanlyin,Yangon,MMR013023,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Hinthada,Ayeyarwady,MMR017008,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Nyaungdon,Ayeyarwady,MMR017021,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Wakema,Ayeyarwady,MMR017017,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Bhamo,Kachin,MMR001010,SQH,HIV,HIV positive cases ,5
2019,2019-02,2019-Q1,Mogaung,Kachin,MMR001008,SQH,HIV,HIV positive cases ,6
2019,2019-02,2019-Q1,Mohnyin,Kachin,MMR001007,SQH,HIV,HIV positive cases ,4
2019,2019-02,2019-Q1,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,8
2019,2019-02,2019-Q1,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,4
2019,2019-02,2019-Q1,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,3
2019,2019-02,2019-Q1,Pyigyitagon,Mandalay,MMR010005,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Pyinoolwin,Mandalay,MMR010008,SQH,HIV,HIV positive cases ,5
2019,2019-02,2019-Q1,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Sagaing,Sagaing,MMR005001,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Shwebo,Sagaing,MMR005004,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Ahlone,Yangon,MMR013037,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Bahan,Yangon,MMR013044,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Dagon Myothit (South),Yangon,MMR013018,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Hlegu,Yangon,MMR013004,SQH,HIV,HIV positive cases ,4
2019,2019-02,2019-Q1,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Kayan,Yangon,MMR013026,SQH,HIV,HIV positive cases ,2
2019,2019-02,2019-Q1,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,4
2019,2019-02,2019-Q1,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,6
2019,2019-02,2019-Q1,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,5
2019,2019-02,2019-Q1,Shwepyithar,Yangon,MMR013007,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,South Okkalapa,Yangon,MMR013011,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Taikkyi,Yangon,MMR013005,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Taikkyi,Yangon,MMR013005,SQH,HIV,HIV positive cases ,1
2019,2019-02,2019-Q1,Thaketa,Yangon,MMR013013,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Hinthada,Ayeyarwady,MMR017008,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Kyaiklat,Ayeyarwady,MMR017025,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Wakema,Ayeyarwady,MMR017017,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Bhamo,Kachin,MMR001010,SQH,HIV,HIV positive cases ,4
2019,2019-03,2019-Q1,Mogaung,Kachin,MMR001008,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Mogaung,Kachin,MMR001008,SQH,HIV,HIV positive cases ,8
2019,2019-03,2019-Q1,Mohnyin,Kachin,MMR001007,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,8
2019,2019-03,2019-Q1,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,5
2019,2019-03,2019-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,4
2019,2019-03,2019-Q1,Mogoke,Mandalay,MMR010011,SQH,HIV,HIV positive cases ,3
2019,2019-03,2019-Q1,Myingyan,Mandalay,MMR010017,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Pyinoolwin,Mandalay,MMR010008,SQH,HIV,HIV positive cases ,5
2019,2019-03,2019-Q1,Singu,Mandalay,MMR010010,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Mudon,Mon,MMR011005,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Monywa,Sagaing,MMR005012,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Monywa,Sagaing,MMR005012,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Bahan,Yangon,MMR013044,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Dagon Myothit (South),Yangon,MMR013018,SQH,HIV,HIV positive cases ,3
2019,2019-03,2019-Q1,Hlegu,Yangon,MMR013004,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Hmawbi,Yangon,MMR013003,SQH,HIV,HIV positive cases ,4
2019,2019-03,2019-Q1,Kayan,Yangon,MMR013026,SQH,HIV,HIV positive cases ,2
2019,2019-03,2019-Q1,Mayangone,Yangon,MMR013042,SQH,HIV,HIV positive cases ,2
2019,2019-03,2019-Q1,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Mingaladon,Yangon,MMR013002,SQH,HIV,HIV positive cases ,4
2019,2019-03,2019-Q1,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,9
2019,2019-03,2019-Q1,North Okkalapa,Yangon,MMR013012,SQH,HIV,HIV positive cases ,4
2019,2019-03,2019-Q1,Shwepyithar,Yangon,MMR013007,SQH,HIV,HIV positive cases ,5
2019,2019-03,2019-Q1,Taikkyi,Yangon,MMR013005,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Thaketa,Yangon,MMR013013,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Thaketa,Yangon,MMR013013,SQH,HIV,HIV positive cases ,1
2019,2019-03,2019-Q1,Thingangyun,Yangon,MMR013009,SQH,HIV,HIV positive cases ,2
2019,2019-04,2019-Q2,Mawlamyinegyun,Ayeyarwady,MMR017018,SQH,HIV,HIV positive cases ,1
2019,2019-04,2019-Q2,Nyaungdon,Ayeyarwady,MMR017021,SQH,HIV,HIV positive cases ,3
2019,2019-04,2019-Q2,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,1
2019,2019-04,2019-Q2,Bago,Bago (East),MMR007001,SQH,HIV,HIV positive cases ,1
2019,2019-04,2019-Q2,Bhamo,Kachin,MMR001010,SQH,HIV,HIV positive cases ,2
2019,2019-04,2019-Q2,Mogaung,Kachin,MMR001008,SQH,HIV,HIV positive cases ,6
2019,2019-04,2019-Q2,Mohnyin,Kachin,MMR001007,SQH,HIV,HIV positive cases ,8
2019,2019-04,2019-Q2,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,8
2019,2019-04,2019-Q2,Myitkyina,Kachin,MMR001001,SQH,HIV,HIV positive cases ,1
2019,2019-04,2019-Q2,Amarapura,Mandalay,MMR010006,SQH,HIV,HIV positive cases ,2
2019,2019-04,2019-Q2,Kyaukpadaung,Mandalay,MMR010020,SQH,HIV,HIV positive cases ,1
2019,2019-04,2019-Q2,Myingyan,Mandalay,MMR010017,SQH,HIV,HIV positive cases ,2
2019,2019-04,2019-Q2,Pyinoolwin,Mandalay,MMR010008,SQH,HIV,HIV positive cases ,2
